,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
1735,601377,兴业证券,0.8,133.92,,25.32,,416715.06,133.9,10派1,03-31
1736,600808,马钢股份,-0.62,-2281.82,,-23.01,,-480429.97,-2277.67,,03-31
1737,002467,二六三,0.08,-74.19,,4.15,,5891.85,-60.15,10派0.4,03-31
1738,600371,万向德农,0.03,50.0,,1.52,,567.81,28.09,10派0.26,03-31
1739,002622,永大集团,0.22,-31.25,,7.7,,9036.55,91.24,10转10,03-31
1740,601107,四川成渝,0.33,2.75,,8.2,,99568.04,2.73,10派0.8,03-31
1741,600885,宏发股份,0.89,9.88,,16.64,,47230.24,9.87,10派2,03-31
1742,002455,百川股份,0.13,-43.48,,7.45,,6012.65,9.67,10派1,03-31
1743,002428,云南锗业,0.09,-52.63,,3.89,,6106.91,-51.25,10派0.3,03-31
1744,300133,华策影视,0.48,-22.58,,11.92,,47548.14,21.9,10派0.44,03-31
1745,600844,丹化科技,-0.04,-275.89,,-3.68,,-3066.78,-275.94,,03-31
1746,300145,中金环境,1.08,42.11,,16.33,,28383.41,44.27,10派1转10,03-31
1747,600366,宁波韵升,0.66,71.99,,10.65,,34062.06,72.0,,03-31
1748,000157,中联重科,0.01,-87.5,,0.21,,8346.74,-85.95,10派1.5,03-31
1749,002153,石基信息,1.17,-5.65,,17.47,,36099.57,-5.51,10派1.2转20,03-31
1750,000791,甘肃电投,0.04,-83.65,,0.89,,3244.33,-83.64,10派0.2,03-31
1751,000045,深纺织A,0.02,-109.09,,0.39,,849.72,-107.48,,03-31
1752,600468,百利电气,0.04,-65.54,,2.64,,1674.02,-65.54,,03-31
1753,000978,桂林旅游,0.08,-27.19,,2.03,,2988.8,-27.48,10派0.5,03-31
1754,600630,龙头股份,0.19,26.67,,4.86,,8092.12,27.51,10派0.58,03-31
1755,600684,珠江实业,0.4,5.26,,13.14,,28679.07,6.53,,03-31
1756,000606,*ST易桥,-0.34,37.66,,-22.01,,-15911.59,37.66,,03-31
1757,600649,城投控股,1.21,83.33,,19.57,,361195.15,83.49,,03-31
1758,002721,金一文化,0.24,-41.46,,8.5,,15263.19,121.56,,03-31
1759,600887,伊利股份,0.76,-43.7,,23.87,,463179.18,11.76,10派4.5,03-31
1760,603726,朗迪集团,0.86,-10.42,6.25,14.85,1.08,6139.29,-9.6,,03-31
1761,600837,海通证券,1.48,85.0,,17.56,,1583885.09,105.42,10派4.5,03-31
1762,600373,中文传媒,0.78,14.3,,11.54,,105795.52,30.75,,03-31
1763,002595,豪迈科技,0.81,-35.71,,23.57,,64445.66,28.32,10派2.5,03-31
1764,002067,景兴纸业,0.01,0.0,,0.4,,1163.78,2.08,,03-31
1765,300317,珈伟股份,0.48,730.31,,10.05,,13691.6,1574.76,10派0.2,03-31
1766,600061,国投安信,1.33,13200.0,,19.75,,452259.27,72829.44,,03-31
1767,002238,天威视讯,0.53,-2.0,,11.36,,27223.16,26.69,10派2转2,03-31
1768,601126,四方股份,0.42,-50.0,,9.69,,34411.6,0.98,,03-31
1769,002365,永安药业,0.09,-44.59,,1.58,,1761.26,-44.48,10派0.3,03-31
1770,002083,孚日股份,0.34,325.0,,10.77,,31079.64,325.04,10派2,03-31
1771,600716,凤凰股份,-0.1,-149.41,,-3.65,,-7478.3,-149.41,,03-31
1772,000425,徐工机械,0.01,-96.5,,0.24,,5059.82,-87.76,,03-31
1773,000795,英洛华,-0.14,-450.0,,-5.2,,-5795.43,-573.44,10转10,03-31
1774,600058,五矿发展,-3.69,-1981.53,,-59.36,,-395300.4,-1981.97,,03-31
1775,603901,永创智能,0.4,-59.6,,11.97,,7620.22,2.72,,03-31
1776,601111,中国国航,0.55,77.42,,11.84,,677400.8,79.09,10派1.07,03-31
1777,002612,朗姿股份,0.37,-38.94,,3.25,,7445.64,-38.58,10派2转10,03-31
1778,002490,山东墨龙,-0.33,-1200.0,,-10.12,,-25956.5,-1382.87,,03-31
1779,600236,桂冠电力,0.54,108.5,,29.99,,256918.65,333.39,10派3,03-31
1780,601377,兴业证券,0.8,133.92,,25.32,,416715.06,133.9,10派1,03-31
1781,600808,马钢股份,-0.62,-2281.82,,-23.01,,-480429.97,-2277.67,,03-31
1782,002467,二六三,0.08,-74.19,,4.15,,5891.85,-60.15,10派0.4,03-31
1783,002292,奥飞娱乐,0.39,-42.65,,17.46,,48904.0,14.26,10派0.4,03-31
1784,300003,乐普医疗,0.64,23.08,,15.62,,52089.06,23.09,10派1.6转10,03-31
1785,300425,环能科技,0.34,-66.0,,7.51,,5218.57,-3.32,,03-31
1786,603020,爱普股份,1.19,-7.72,,11.82,,17843.48,15.35,,03-31
1787,002140,东华科技,0.4,-32.2,,9.38,,17907.34,-31.95,10派0.5,03-31
1788,002079,苏州固锝,0.03,-46.55,,1.79,,2283.38,-46.29,10派0.2,03-31
1789,600029,南方航空,0.39,116.67,,10.33,,385100.0,117.2,10派0.8,03-31
1790,600626,申达股份,0.24,15.16,,7.34,,16995.56,15.13,,03-31
1791,300018,中元股份,0.36,38.46,,8.22,,7515.31,50.73,10派1转10,03-31
1792,002532,新界泵业,0.37,37.04,,10.28,,11782.24,34.34,10派0.5,03-31
1793,002719,麦趣尔,0.66,42.46,,7.38,,7124.98,71.96,,03-31
1794,603168,莎普爱思,1.08,-53.04,,21.38,,17603.63,34.1,10派3.3,03-31
1795,002283,天润曲轴,0.27,12.5,,4.59,,15026.12,12.71,10转10派0.4,03-31
1796,002426,胜利精密,0.25,58.93,,7.17,,26516.46,89.4,10派0.5转15,03-31
1797,600371,万向德农,0.03,50.0,,1.52,,567.81,28.09,10派0.26,03-31
1798,002622,永大集团,0.22,-31.25,,7.7,,9036.55,91.24,10转10,03-31
1799,002075,沙钢股份,-0.04,-265.92,1.05,-3.43,,-8062.18,-328.93,,03-31
1800,000789,万年青,0.41,-69.86,,9.7,,24860.87,-54.79,10派1,03-31
1801,300419,浩丰科技,1.42,-18.39,,10.02,,5722.04,6.53,10派5转28,03-31
1802,000932,华菱钢铁,-0.98,-4072.47,,-33.84,,-295895.38,-4064.6,,03-31
1803,300221,银禧科技,0.1,-16.67,,5.57,,4019.19,69.17,,03-31
1804,002665,首航节能,0.24,-70.0,,7.22,,16928.65,-20.43,10派0.4638转17,03-31
1805,600422,昆药集团,1.07,24.57,,18.37,,42085.08,44.01,10转10派4.1,03-31
1806,601179,中国西电,0.18,32.33,,4.98,,90397.42,32.14,,03-31
1807,600865,百大集团,0.37,-9.76,,9.99,,14063.14,-9.62,10派1.2,03-31
1808,600115,东方航空,0.36,31.68,,14.73,,454100.0,32.89,,03-31
1809,002492,恒基达鑫,0.13,-31.56,,3.18,,3253.63,-26.62,10派0.4,03-31
1810,600231,凌钢股份,0.06,-106.77,4.05,1.53,0.92,4762.23,-106.68,10送1派0.2转9,03-31
1811,600283,钱江水利,0.12,100.0,,2.56,,4124.73,132.98,10派1,03-31
1812,000671,阳光城,0.44,-63.93,,20.42,,141820.49,7.14,10派0.53,03-31
1813,002369,卓翼科技,-0.11,-222.22,,-3.96,,-5422.97,-222.35,,03-31
1814,002642,荣之联,0.53,17.78,,7.95,,20898.58,26.14,10派0.5转5,03-31
1815,000060,中金岭南,0.09,-60.87,,2.82,,20094.67,-57.26,10派0.1,03-31
1816,600505,西昌电力,0.18,5.55,,6.81,,6521.55,5.52,10派0.3,03-31
1817,002074,国轩高科,0.8,433.33,,27.0,,58461.21,1453.11,10派1.5,03-31
1818,002030,达安基因,0.15,-46.43,,10.09,,10123.73,-33.86,10派0.25送1,03-31
1819,002678,珠江钢琴,0.15,0.0,,7.77,,14598.49,3.44,10派0.7,03-31
1820,000890,法尔胜,0.01,6.57,,0.53,,552.82,6.04,10派0.1,03-31
1821,000756,新华制药,0.18,63.64,,4.44,,8306.23,63.75,10派0.2,03-31
1822,002024,苏宁云商,0.12,0.0,,2.87,,87250.4,0.64,10派0.6,03-31
1823,002471,中超控股,0.09,-56.1,,6.63,,11133.18,7.23,10派0.05,03-31
1824,002381,双箭股份,0.3,-47.37,,9.11,,10681.26,-19.94,10派2,03-31
1825,000665,湖北广电,0.58,13.73,,7.18,,37216.34,51.88,10派1,03-31
1826,300406,九强生物,0.98,-51.49,,22.89,,24504.34,16.33,10转10派3,03-31
1827,600355,精伦电子,-0.19,-1050.0,,-18.52,,-8987.53,-1578.99,,03-31
1828,300277,海联讯,0.06,-115.79,,1.66,,768.16,-115.23,10派0.3转15,03-31
1829,002194,武汉凡谷,0.13,-48.0,,3.7,,7503.41,-45.08,10派0.1,03-31
1830,601988,中国银行,0.56,-8.2,4.09,14.53,,17084500.0,0.74,10派1.75,03-31
1831,000880,潍柴重机,0.11,-35.29,,2.36,,2992.76,-35.38,,03-31
1832,601158,重庆水务,0.32,6.67,,11.65,,155156.46,7.0,,03-31
1833,300062,中能电气,0.13,-35.0,,2.66,,2035.62,-32.95,,03-31
1834,002115,三维通信,0.05,36.28,,2.05,,1898.57,36.25,,03-31
1835,600300,维维股份,0.06,-50.0,,3.83,,10150.48,-49.41,10派0.3,03-31
1836,600819,耀皮玻璃,-0.39,-750.0,,-12.19,,-36426.72,-782.74,,03-31
1837,300239,东宝生物,0.03,17.41,,1.47,,588.96,20.49,10派0.3转10,03-31
1838,600035,楚天高速,0.3,30.43,,11.07,,42965.18,51.37,10派0.9,03-31
1839,002302,西部建设,0.67,4.69,,8.98,,34679.09,4.23,10派1转10,03-31
1840,600643,爱建集团,0.39,-16.81,,10.18,,55468.08,8.24,,03-31
1841,300442,普丽盛,0.55,-54.55,,6.22,,5006.53,-44.88,,03-31
1842,000021,深科技,0.12,-7.81,,3.57,,18066.03,2.84,10派0.5,03-31
1843,000811,烟台冰轮,0.72,35.85,,14.86,,30756.43,47.96,10派0.5,03-31
1844,300078,思创医惠,0.34,-27.66,,11.58,,14096.82,80.8,10派0.5,03-31
1845,002590,万安科技,0.22,-38.89,,11.86,,9160.4,22.41,10派0.4,03-31
1846,603598,引力传媒,0.23,-54.0,,5.96,,2715.03,-45.94,,03-31
1847,601866,中海集运,-0.25,-377.97,,-12.56,,-294911.4,-377.88,,03-31
1848,000715,中兴商业,0.25,-16.67,,6.14,,6986.9,-16.52,10派0.7,03-31
1849,000652,泰达股份,0.17,2.74,,10.23,,25474.72,2.74,10派0.1,03-31
1850,600727,鲁北化工,0.08,300.0,,2.66,,2771.85,267.02,,03-31
1851,600847,万里股份,-0.13,-1400.0,,-2.79,,-1981.25,-995.12,,03-31
1852,002461,珠江啤酒,0.12,33.33,,2.48,,8315.53,37.69,10派0.5,03-31
1853,000537,广宇发展,0.28,-49.09,,7.57,,14236.59,-49.27,,03-31
1854,002533,金杯电工,0.27,13.56,,7.42,,14606.16,14.2,10派1,03-31
1855,002603,以岭药业,0.39,-38.1,,9.35,,43049.1,21.44,,03-31
1856,300214,日科化学,0.26,100.0,,8.42,,10721.84,101.35,10派1,03-31
1857,600367,红星发展,-0.65,-826.44,3.52,-16.94,,-19039.1,-856.6,,03-31
1858,600396,金山股份,0.22,-33.69,,8.98,,25862.27,-6.62,10派0.55,03-31
1859,603118,共进股份,0.88,1.15,,12.15,,25259.66,28.57,10派2.45,03-31
1860,600547,山东黄金,0.41,-29.31,,6.23,,58702.67,-29.43,10派1,03-31
1861,300217,东方电热,0.19,-27.54,,6.09,,7530.84,-26.65,10派0.9转18,03-31
1862,000065,北方国际,0.82,12.33,,14.41,,21885.22,18.56,10派0.8,03-31
1863,601929,吉视传媒,0.13,-51.9,,7.86,,41134.51,0.38,,03-31
1864,002076,雪莱特,0.16,72.15,,6.23,,5679.64,229.08,10派0.7,03-31
1865,600483,福能股份,0.85,16.44,,17.16,,106333.78,33.69,10派2,03-31
1866,000988,华工科技,0.17,-10.53,,5.23,,15083.04,-10.41,10派0.35,03-31
1867,300327,中颖电子,0.29,44.91,,8.39,,4978.32,59.54,,03-31
1868,600654,中安消,0.22,-54.17,,8.34,,28011.58,46.67,,03-31
1869,000898,鞍钢股份,-0.64,-596.09,5.98,-10.06,,-459300.0,-594.94,,03-31
1870,002019,亿帆医药,0.82,-5.75,,13.29,,36057.35,51.56,,03-31
1871,600466,蓝光发展,0.4,1277.0,,10.51,,80500.33,6298.47,,03-31
1872,002777,久远银海,0.95,2.15,,25.74,,5722.27,2.61,,03-31
1873,601390,中国中铁,0.53,9.96,,10.94,,1225767.4,18.32,,03-31
1874,600833,第一医药,0.18,5.88,,5.8,,4116.85,11.19,,03-31
1875,600806,*ST昆机,-0.37,-3.72,,-19.89,,-19638.52,-3.78,,03-31
1876,600343,航天动力,0.08,-18.5,,2.27,,4988.4,-18.48,,03-31
1877,002635,安洁科技,0.82,17.14,,21.42,,30704.49,143.34,10派3,03-31
1878,600351,亚宝药业,0.32,30.55,,12.0,,22209.04,30.55,,03-31
1879,601939,建设银行,0.91,0.0,5.74,17.27,2.53,22814500.0,0.14,,03-31
1880,300047,天源迪科,0.2,5.26,,5.01,,6305.01,3.02,10派0.2,03-31
1881,002571,德力股份,-0.16,-752.65,,-4.04,,-6268.99,-753.04,,03-31
1882,002701,奥瑞金,1.04,-21.21,,25.51,,101697.68,25.71,10派4.5送4转10,03-31
1883,002580,圣阳股份,0.15,-16.67,,3.18,,3290.32,69.65,10派0.5,03-31
1884,601058,赛轮金宇,0.19,-74.32,,4.49,,19319.82,-42.04,10派1转12,03-31
1885,600997,开滦股份,-0.34,-525.0,,-6.15,,-41690.99,-521.66,,03-31
1886,300065,海兰信,0.17,88.89,,5.77,,3542.95,96.06,,03-31
1887,002279,久其软件,0.68,65.14,,10.19,,13497.94,85.72,10派1转15,03-31
1888,002281,光迅科技,1.16,52.63,,9.57,,24326.16,68.78,10派5,03-31
1889,600754,锦江股份,0.79,0.87,,7.55,,63760.95,30.88,10派4.8,03-31
1890,600748,上实发展,0.48,-41.46,,11.59,,51965.47,-41.3,10派0.38,03-30
1891,002628,成都路桥,0.03,-84.21,,0.71,,1874.44,-86.41,10派0.15,03-30
1892,002396,星网锐捷,0.49,-28.22,,11.26,,26234.06,8.52,10派1,03-30
1893,002435,长江润发,0.22,-8.33,,5.03,,4367.33,-9.25,10派1.5,03-30
1894,002397,梦洁股份,0.23,-53.06,,11.65,,15533.3,4.75,10派1,03-30
1895,600599,熊猫金控,0.12,50.0,,2.85,,1992.36,59.29,10派0.5,03-30
1896,300231,银信科技,0.26,-4.78,,19.78,,8330.94,44.31,10派1,03-30
1897,603636,南威软件,0.63,-45.69,,7.64,,6314.03,-27.33,10派1.9,03-30
1898,600075,新疆天业,0.09,4.22,,2.63,,4111.89,5.51,,03-30
1899,600069,银鸽投资,0.05,-105.95,,3.07,,4677.64,-106.72,,03-30
1900,300481,濮阳惠成,0.82,54.72,,17.42,,5748.96,80.66,10派5转10,03-30
1901,000530,大冷股份,0.36,9.09,,6.38,,12994.73,12.57,10派1转5,03-30
1902,002224,三力士,0.38,26.67,,18.79,,24693.01,25.06,10派1,03-30
1903,000860,顺鑫农业,0.66,-7.44,,7.2,,37627.1,4.68,10派1,03-30
1904,600340,华夏幸福,1.81,-32.21,,42.07,,480077.3,35.71,10派5.4,03-30
1905,002755,东方新星,0.21,-57.14,,4.34,,1886.45,-49.7,10派0.35,03-30
1906,600661,新南洋,0.23,-7.31,,7.3,,6010.12,-4.72,,03-30
1907,000507,珠海港,0.1,358.99,,3.16,,7862.42,358.62,10派0.2,03-30
1908,600682,南京新百,0.45,-59.82,,19.02,,36650.41,-8.46,10派0.9,03-30
1909,600415,小商品城,0.13,-13.33,,7.57,,68840.19,68.33,10派0.5,03-30
1910,002056,横店东磁,0.79,-15.05,,9.61,,32317.38,-15.24,10派2转10,03-30
1911,000029,深深房A,0.3,1.05,,13.21,,30112.98,1.04,,03-30
1912,600405,动力源,0.12,8.33,,6.47,,4990.54,9.23,10派0.4,03-30
1913,300039,上海凯宝,0.34,-38.83,,14.25,,28164.85,-19.38,10派1,03-30
1914,601818,光大银行,0.63,1.61,4.36,15.5,4.53,2952800.0,2.23,10派1.9,03-30
1915,000516,国际医学,0.32,-34.69,,8.94,,24102.49,-31.19,10派0.5转15,03-30
1916,603011,合锻智能,0.15,-25.0,,4.69,,2706.55,-5.44,10派1.1转10,03-30
1917,600068,葛洲坝,0.58,10.21,,13.82,,268305.0,17.32,10派1.75,03-30
1918,601336,新华保险,2.76,34.63,18.54,16.2,2.39,860100.0,34.26,10派2.8,03-30
1919,600122,宏图高科,0.37,14.98,,5.38,,42165.66,14.96,10派0.4,03-30
1920,002334,英威腾,0.21,-54.23,,9.92,,14888.02,-8.05,10派0.5,03-30
1921,000151,中成股份,0.45,18.69,,13.43,,13458.65,18.71,10派4,03-30
1922,002039,黔源电力,1.18,22.18,,17.87,,35947.5,22.18,10派5,03-30
1923,002435,长江润发,0.22,-8.33,,5.03,,4367.33,-9.25,10派1.5,03-30
1924,002397,梦洁股份,0.23,-53.06,,11.65,,15533.3,4.75,10派1,03-30
1925,600599,熊猫金控,0.12,50.0,,2.85,,1992.36,59.29,10派0.5,03-30
1926,300231,银信科技,0.26,-4.78,,19.78,,8330.94,44.31,10派1,03-30
1927,600748,上实发展,0.48,-41.46,,11.59,,51965.47,-41.3,10派0.38,03-30
1928,002628,成都路桥,0.03,-84.21,,0.71,,1874.44,-86.41,10派0.15,03-30
1929,002396,星网锐捷,0.49,-28.22,,11.26,,26234.06,8.52,10派1,03-30
1930,600069,银鸽投资,0.05,-105.95,,3.07,,4677.64,-106.72,,03-30
1931,300481,濮阳惠成,0.82,54.72,,17.42,,5748.96,80.66,10派5转10,03-30
1932,000530,大冷股份,0.36,9.09,,6.38,,12994.73,12.57,10派1转5,03-30
1933,603636,南威软件,0.63,-45.69,,7.64,,6314.03,-27.33,,03-30
1934,600075,新疆天业,0.09,4.22,,2.63,,4111.89,5.51,,03-30
1935,600340,华夏幸福,1.81,-32.21,,42.07,,480077.3,35.71,,03-30
1936,002755,东方新星,0.21,-57.14,,4.34,,1886.45,-49.7,10派0.35,03-30
1937,600661,新南洋,0.23,-7.31,,7.3,,6010.12,-4.72,,03-30
1938,000507,珠海港,0.1,358.99,,3.16,,7862.42,358.62,10派0.2,03-30
1939,002224,三力士,0.38,26.67,,18.79,,24693.01,25.06,10派1,03-30
1940,000860,顺鑫农业,0.66,-7.44,,7.2,,37627.1,4.68,10派1,03-30
1941,000029,深深房A,0.3,1.05,,13.21,,30112.98,1.04,,03-30
1942,600405,动力源,0.12,8.33,,6.47,,4990.54,9.23,,03-30
1943,300039,上海凯宝,0.34,-38.83,,14.25,,28164.85,-19.38,10派1,03-30
1944,601818,光大银行,0.63,1.61,4.36,15.5,4.53,2952800.0,2.23,,03-30
1945,000516,国际医学,0.32,-34.69,,8.94,,24102.49,-31.19,10派0.5转15,03-30
1946,603011,合锻智能,0.15,-25.0,,4.69,,2706.55,-5.44,,03-30
1947,600682,南京新百,0.45,-59.82,,19.02,,36650.41,-8.46,10派0.9,03-30
1948,600415,小商品城,0.13,-13.33,,7.57,,68840.19,68.33,10派0.5,03-30
1949,002056,横店东磁,0.79,-15.05,,9.61,,32317.38,-15.24,10派2转10,03-30
1950,300071,华谊嘉信,0.19,-5.0,,11.28,,12766.25,81.07,10派0.4,03-30
1951,603996,中新科技,0.72,5.88,,13.18,,10792.99,5.15,,03-30
1952,002202,金风科技,1.05,54.96,,18.13,,284949.7,55.74,10派4.8,03-30
1953,300386,飞天诚信,0.88,-71.7,,12.65,,18358.27,-30.56,10转10派2.4,03-30
1954,600310,桂东电力,0.45,226.93,,11.87,,37591.35,880.84,10派0.6,03-30
1955,000921,海信科龙,0.43,-14.0,,15.49,,58033.51,-13.7,10派1.5,03-30
1956,600068,葛洲坝,0.58,10.21,,13.82,,268305.0,17.32,10派1.75,03-30
1957,601336,新华保险,2.76,34.63,18.54,16.2,2.39,860100.0,34.26,10派2.8,03-30
1958,600122,宏图高科,0.37,14.98,,5.38,,42165.66,14.96,10派0.4,03-30
1959,600038,中直股份,0.74,31.71,,6.88,,43705.08,31.71,,03-30
1960,600710,*ST常林,-0.82,192.86,,-36.93,,-52703.05,192.44,,03-30
1961,300508,维宏股份,1.15,-16.06,4.31,30.29,1.1,5168.97,-15.9,,03-30
1962,600399,抚顺特钢,0.23,158.67,,10.73,,19673.28,318.94,,03-30
1963,601991,大唐发电,0.21,56.18,,6.32,,280903.3,56.2,10派1.7,03-30
1964,601808,中海油服,0.23,-85.35,,2.29,,107390.71,-85.67,10派0.68,03-30
1965,601996,丰林集团,0.12,-33.33,,3.17,,5395.0,-35.35,,03-30
1966,000750,国海证券,0.71,136.67,,18.89,,179292.35,159.83,10派1送2转3,03-30
1967,300390,天华超净,0.4,-33.33,,12.35,,4707.15,13.04,10派2转15,03-30
1968,600756,浪潮软件,0.39,38.79,,11.93,,10781.57,37.74,10派0.6,03-30
1969,600552,凯盛科技,0.29,-5.01,,6.17,,11123.4,1.48,,03-30
1970,600329,中新药业,0.6,25.0,,13.54,,45144.29,26.17,10派1.5,03-30
1971,600874,创业环保,0.23,4.55,,7.73,,33053.7,7.26,10派0.7,03-30
1972,600008,首创股份,0.22,-19.21,,6.86,,53625.34,-12.12,10派1.5转10,03-30
1973,300093,金刚玻璃,0.02,-77.78,,0.53,,462.13,-76.08,10派0.02,03-30
1974,300469,信息发展,0.65,-7.23,,15.27,,3824.24,8.21,10派2,03-30
1975,600028,中国石化,0.27,-34.48,5.59,5.04,1.37,3220700.0,-32.1,,03-30
1976,600218,全柴动力,0.22,69.23,,5.27,,7703.02,115.9,10派0.7,03-30
1977,002422,科伦药业,0.45,-67.63,,5.91,,64527.13,-35.6,10派1.39,03-30
1978,000498,山东路桥,0.34,20.91,,13.27,,37700.57,21.13,,03-30
1979,601328,交通银行,0.9,1.12,7.0,13.46,,6652800.0,1.03,10派2.7,03-30
1980,000908,景峰医药,0.41,-25.45,,17.36,,32410.17,29.11,10派1转1,03-30
1981,300177,中海达,0.0,-98.56,,0.11,,155.26,-98.44,10派0.1,03-30
1982,300229,拓尔思,0.26,-42.6,,8.28,,12101.69,26.14,10派0.5,03-30
1983,000058,深赛格,0.09,53.57,,5.19,,7424.21,53.46,10派0.3,03-30
1984,002007,华兰生物,1.01,9.37,,16.72,,58911.89,9.42,10送6派4,03-30
1985,601038,一拖股份,0.14,-19.3,,2.92,,13532.28,-19.31,,03-30
1986,002521,齐峰新材,0.59,-9.23,,9.16,,27010.59,-1.01,10派2,03-30
1987,002229,鸿博股份,0.03,-66.81,,1.06,,917.35,-66.85,,03-30
1988,300007,汉威电子,0.27,-42.55,,6.63,,7864.65,37.15,10派0.2,03-30
1989,603788,宁波高发,0.84,-9.68,,17.4,,11239.56,17.18,,03-30
1990,002630,华西能源,0.27,-34.61,,7.03,,19841.58,33.06,10派0.35,03-30
1991,600135,乐凯胶片,0.1,25.93,,2.72,,3665.07,33.01,10派0.3,03-30
1992,601688,华泰证券,1.65,105.37,,17.09,,1069687.09,138.44,,03-30
1993,000895,双汇发展,1.29,-29.77,,27.24,,425554.18,5.34,10派12.5,03-30
1994,000529,广弘控股,0.13,-50.0,,6.81,,7493.95,-51.07,,03-30
1995,002293,罗莱生活,0.58,-59.15,,16.63,,41008.83,3.01,10派2,03-30
1996,002334,英威腾,0.21,-54.23,,9.92,,14888.02,-8.05,10派0.5,03-30
1997,000151,中成股份,0.45,18.69,,13.43,,13458.65,18.71,10派4,03-30
1998,002039,黔源电力,1.18,22.18,,17.87,,35947.5,22.18,10派5,03-30
1999,300099,尤洛卡,0.11,373.91,,2.79,,2339.35,372.39,10派1转15,03-30
2000,002016,世荣兆业,0.08,258.33,,3.82,,6387.93,334.53,,03-30
2001,000977,浪潮信息,0.47,-34.56,,17.43,,44920.14,32.59,10派0.5,03-30
2002,600655,豫园商城,0.56,-19.48,,10.48,,80720.42,-19.52,,03-30
2003,601766,中国中车,0.43,10.26,,12.47,,1181839.8,122.36,,03-30
2004,002479,富春环保,0.24,-0.38,,7.52,,18139.21,5.0,10派1.5,03-30
2005,601618,中国中冶,0.24,14.29,,9.46,,480156.2,21.1,,03-30
2006,601333,广深铁路,0.15,66.67,,3.96,,107082.3,61.75,10派0.8,03-30
2007,000888,峨眉山A,0.37,-48.23,,10.7,,19624.82,3.56,10派1,03-29
2008,300223,北京君正,0.19,-299.79,,2.99,,3204.89,-419.54,10派0.3,03-29
2009,000685,中山公用,1.05,9.38,,17.35,,148442.97,98.46,10派3,03-29
2010,002311,海大集团,0.51,2.0,,16.72,,77997.83,44.85,10派2.5,03-29
2011,000965,天保基建,0.19,-36.67,,4.32,,18687.64,-29.52,10派0.14,03-29
2012,600195,中牧股份,0.64,-5.06,,9.08,,27566.69,-5.07,10派1.93,03-29
2013,002717,岭南园林,0.52,-28.77,,19.87,,16795.11,43.53,10派0.34,03-29
2014,603368,柳州医药,1.85,0.0,,16.81,,20837.83,22.72,10派6,03-29
2015,300044,赛为智能,0.35,52.17,,11.26,,7745.72,47.67,10派0.3转5,03-29
2016,002535,林州重机,-0.52,-620.0,,-11.62,,-29665.41,-682.42,10转3,03-29
2017,002128,露天煤业,0.33,-13.16,,6.19,,53384.45,-14.63,10派1,03-29
2018,002101,广东鸿图,0.67,8.06,,9.15,,12868.5,9.1,,03-29
2019,002136,安纳达,-0.62,-4214.57,,-25.31,,-13360.13,-4208.34,,03-29
2020,600056,中国医药,0.61,9.0,,11.91,,61445.36,11.68,10派1.8206,03-29
2021,300307,慈星股份,0.13,-130.23,,2.7,,10268.13,-129.49,10派1,03-29
2022,600582,天地科技,0.3,-64.71,,9.69,,122739.27,-23.34,10派0.3,03-29
2023,600119,长江投资,0.28,111.16,,10.57,,8502.09,108.61,10派1,03-29
2024,300354,东华测试,0.06,-31.32,,2.44,,816.54,9.98,10派0.12,03-29
2025,000551,创元科技,0.06,-25.0,,1.83,,2411.13,-22.35,,03-29
2026,600896,中海海盛,0.04,-112.12,,1.37,,2414.03,-112.44,,03-29
2027,000159,国际实业,0.12,-56.6,,2.59,,5602.15,-56.58,10派0.3,03-29
2028,000666,经纬纺机,0.65,-15.58,,7.86,,45795.22,-15.48,10派0.5,03-29
2029,601800,中国交建,0.95,10.47,,11.88,,1569628.46,13.02,10派1.904,03-29
2030,300015,爱尔眼科,0.44,-7.31,,19.66,,42804.4,38.44,10派3,03-29
2031,002480,新筑股份,-0.24,-1355.9,,-6.61,,-15802.01,-1463.54,,03-29
2032,600980,北矿科技,0.25,-214.17,,8.18,,3774.92,-233.22,,03-29
2033,600971,恒源煤电,-1.38,-7000.0,,-22.41,,-138329.15,-8982.73,,03-29
2034,000920,南方汇通,0.2,-53.49,,9.07,,8410.62,-53.9,10派0.3,03-29
2035,002597,金禾实业,0.38,-35.59,,10.94,,21444.98,28.87,10派1.7,03-29
2036,000731,四川美丰,0.09,-122.67,,2.06,,5544.3,-122.68,,03-29
2037,002137,麦达数字,0.04,26.05,,3.37,,1817.25,27.29,,03-29
2038,002010,传化股份,0.2,-54.55,,18.28,,55062.91,159.32,10派1,03-29
2039,600018,上港集团,0.29,-4.07,,11.53,,656245.35,-3.02,10派1.54,03-29
2040,300354,东华测试,0.06,-31.32,,2.44,,816.54,9.98,10派0.12,03-29
2041,000551,创元科技,0.06,-25.0,,1.83,,2411.13,-22.35,,03-29
2042,600896,中海海盛,0.04,-112.12,,1.37,,2414.03,-112.44,,03-29
2043,300044,赛为智能,0.35,52.17,,11.26,,7745.72,47.67,,03-29
2044,002535,林州重机,-0.52,-620.0,,-11.62,,-29665.41,-682.42,10转3,03-29
2045,002128,露天煤业,0.33,-13.16,,6.19,,53384.45,-14.63,10派1,03-29
2046,002101,广东鸿图,0.67,8.06,,9.15,,12868.5,9.1,,03-29
2047,002136,安纳达,-0.62,-4214.57,,-25.31,,-13360.13,-4208.34,,03-29
