,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
2089,601126,四方股份,0.0218,0.0129,0.2123,0.0383,3.946
2090,000528,柳工,0.0218,0.0071,7.0018,0.0127,1.9479
2091,600006,东风汽车,0.0218,0.0182,1.2855,0.0305,3.4065
2092,002544,杰赛科技,0.0218,0.0142,0.4645,0.0219,2.6635
2093,300428,四通新材,0.0216,0.023,0.2599,0.2232,27.9802
2094,002483,润邦股份,0.0216,0.0092,,0.0222,2.3969
2095,002148,北纬通信,0.0216,0.0038,,0.0435,4.4071
2096,600118,中国卫星,0.0213,0.0121,0.2615,0.0276,2.9186
2097,000656,金科股份,0.0213,0.0043,0.3342,0.0051,0.6813
2098,300241,瑞丰光电,0.0213,0.0165,0.5883,0.0372,4.0256
2099,600976,健民集团,0.0212,0.0302,0.5569,0.0801,8.1804
2100,002560,通达股份,0.0211,0.0112,0.4188,0.0382,3.8555
2101,603958,哈森股份,0.0211,0.0334,0.3483,0.0721,7.2831
2102,002364,中恒电气,0.021,0.0108,0.1204,0.0444,4.6459
2103,600785,新华百货,0.0207,0.0352,1.4169,0.0609,6.8951
2104,002291,星期六,0.0206,0.0112,1.4138,0.027999999999999997,2.9036
2105,600704,物产中大,0.0206,0.0515,2.0376,0.0739,7.8686
2106,000921,海信科龙,0.0206,0.0339,0.8897,0.0493,5.1267
2107,300541,先进数通,0.0205,0.0318,0.3774,0.0609,6.1149
2108,002280,联络互动,0.0205,0.0075,0.0432,0.0197,2.1583
2109,002288,超华科技,0.0205,0.0082,0.7703,0.0248,2.5428
2110,600565,迪马股份,0.0204,0.0059,0.3383,0.0077,1.1274
2111,600677,航天通信,0.0204,0.0145,1.4867,0.025,2.8813
2112,000521,美菱电器,0.0203,0.0233,9.9654,0.0375,4.3208
2113,002576,通达动力,0.0201,0.0156,2.0019,0.0773,8.7618
2114,300187,永清环保,0.02,0.0067,0.1404,0.0158,1.9383
2115,002236,大华股份,0.0199,0.0175,0.1454,0.0407,4.1871
2116,002642,荣之联,0.0198,0.0066,0.1409,0.0282,3.6932
2117,000060,中金岭南,0.0198,0.0211,1.285,0.0419,5.9879999999999995
2118,600073,上海梅林,0.0196,0.0311,1.0547,0.0583,6.2944
2119,000878,云南铜业,0.0196,0.0478,17.3235,0.0655,7.8545
2120,600361,华联综超,0.019,0.022000000000000002,4.8961,0.0299,3.1958
2121,600613,神奇制药,0.0189,0.0113,0.138,0.0782,8.4208
2122,600626,申达股份,0.0189,0.0302,0.7708,0.0693,8.3198
2123,300532,今天国际,0.0188,0.0119,0.1529,0.0221,2.6155
2124,600834,申通地铁,0.0182,0.0057,0.2041,0.0131,2.4245
2125,002598,山东章鼓,0.0181,0.0082,0.1481,0.0361,4.1006
2126,300424,航新科技,0.0178,0.0073,0.1015,0.0393,4.2223
2127,603838,四通股份,0.0175,0.0112,0.1487,0.0782,16.9883
2128,603936,博敏电子,0.0174,0.011000000000000001,0.3219,0.0219,2.4922
2129,300309,吉艾科技,0.0174,0.002,0.0593,0.0044,0.4389
2130,002747,埃斯顿,0.0173,0.0113,0.1607,0.0344,4.4982
2131,300110,华仁药业,0.017,0.0068,0.8462,0.0143,1.4809
2132,603887,城地股份,0.017,0.0136,0.1684,0.0277,2.8928
2133,600582,天地科技,0.0167,0.0072,0.1725,0.0156,2.0162
2134,601611,中国核建,0.0165,0.0118,0.7415,0.0134,1.4697
2135,600495,晋西车轴,0.0164,0.0085,0.3264,0.043,4.5034
2136,300005,探路者,0.0163,0.0236,0.2448,0.0593,6.0037
2137,601958,金钼股份,0.0163,0.0096,5.6396,0.048,6.3267
2138,002505,大康农业,0.0162,0.0075,12.7106,0.0249,3.492
2139,600439,瑞贝卡,0.0161,0.0064,0.2218,0.0124,1.8682
2140,002758,华通医药,0.016,0.0208,0.4169,0.0479,4.9127
2141,600278,东方创业,0.0158,0.0358,1.2396,0.0729,7.9714
2142,300055,万邦达,0.0158,0.0052,0.1076,0.0105,2.7122
2143,000708,大冶特钢,0.0157,0.0189,0.36,0.0594,7.4829
2144,600812,华北制药,0.0155,0.0077,2.4089,0.0114,1.5548
2145,000554,泰山石油,0.0153,0.0422,11.779000000000002,0.3018,32.7642
2146,300404,博济医药,0.0152,0.0037,0.075,0.022000000000000002,2.3701
2147,300536,农尚环境,0.0148,0.0102,0.1103,0.0212,2.1239
2148,600546,*ST山煤,0.0147,0.0115,,0.0133,1.5464
2149,300476,胜宏科技,0.0146,0.0095,0.1487,0.0256,2.5836
2150,600456,宝钛股份,0.0146,0.0045,,0.0096,1.6332
2151,600587,新华医疗,0.0146,0.0112,0.3047,0.0189,2.0066
2152,603268,松发股份,0.0145,0.0066,0.1143,0.0396,4.1456
2153,600166,福田汽车,0.0144,0.0115,1.3745,0.0204,2.3584
2154,600858,银座股份,0.0142,0.018000000000000002,2.1075,0.0251,2.7852
2155,600729,重庆百货,0.013999999999999999,0.035,1.1587,0.0585,5.9186
2156,600200,江苏吴中,0.013999999999999999,0.0097,0.6527,0.0162,2.0301
2157,600227,赤天化,0.0139,0.0053,0.9196,0.0091,1.0707
2158,002042,华孚色纺,0.0139,0.0101,0.2786,0.0167,1.8572
2159,002756,永兴特钢,0.0138,0.0143,0.2092,0.1292,14.8734
2160,002756,永兴特钢,0.0138,0.0143,0.2092,0.1292,14.8734
2161,600272,开开实业,0.0138,0.0118,0.6226,0.0237,4.4978
2162,002168,深圳惠程,0.0137,0.0021,0.0232,0.0126,1.2728
2163,000985,大庆华科,0.0137,0.0178,,0.0861,14.4854
2164,000703,恒逸石化,0.0135,0.0163,2.5299,0.0243,2.5397
2165,002024,苏宁云商,0.0128,0.0197,2.2875,0.0309,3.79
2166,002490,山东墨龙,0.0128,0.0035,,0.0062,0.6255
2167,600306,*ST商城,0.0128,0.0072,,0.006999999999999999,0.7068
2168,601607,上海医药,0.0128,0.0181,0.401,0.0333,3.4219999999999997
2169,002748,世龙实业,0.0127,0.0104,0.3005,0.0943,11.5251
2170,002187,广百股份,0.0126,0.0201,0.3784,0.0443,4.5447
2171,600270,外运发展,0.0125,0.0064,0.0538,0.048,5.3912
2172,000951,中国重汽,0.0124,0.0142,0.6901,0.0203,2.2186
2173,600879,航天电子,0.0124,0.0065,0.2441,0.0139,1.5608
2174,002058,威尔泰,0.0123,0.0054,,0.0295,3.2196
2175,002216,三全食品,0.0123,0.0136,1.4916,0.0266,2.9932
2176,002070,众和股份,0.0121,0.0031,,0.0043,0.5485
2177,600405,动力源,0.012,0.0059,0.2667,0.0091,1.0586
2178,601789,宁波建工,0.0119,0.013000000000000001,0.8016,0.0161,1.625
2179,300073,当升科技,0.0118,0.0058,0.7636,0.0203,2.2508
2180,002554,惠博普,0.0117,0.0049,0.0926,0.0144,1.4666
2181,000555,神州信息,0.0117,0.0106,0.2107,0.0193,1.9505
2182,002347,泰尔重工,0.0117,0.0025,0.3784,0.0085,0.8985
2183,600241,时代万恒,0.0116,0.0079,8.8512,0.012,1.3531
2184,601116,三江购物,0.0116,0.0181,0.7558,0.0415,4.1576
2185,600645,中源协和,0.0115,0.0029,0.0377,0.0072,0.7719
2186,300069,金利华电,0.0112,0.0035,0.2267,0.0118,1.2272
2187,002090,金智科技,0.0112,0.0053,0.1001,0.0097,1.3147
2188,601003,柳钢股份,0.011000000000000001,0.0126,,0.0156,1.8238
2189,300072,三聚环保,0.0107,0.0059,0.0746,0.0113,1.3957
2190,000839,中信国安,0.0102,0.0026,0.0816,0.0071,0.763
2191,600362,江西铜业,0.0102,0.0212,2.7777,0.0454,4.6959
2192,002358,森源电气,0.01,0.0037,0.0986,0.006999999999999999,0.7503
2193,002420,毅昌股份,0.0099,0.009000000000000001,0.7747,0.0153,1.6414
2194,002435,长江润发,0.0099,0.0074,0.2422,0.0195,2.1255
2195,600691,阳煤化工,0.0097,0.0044,3.8678,0.0053,0.7466
2196,002066,瑞泰科技,0.0096,0.005,,0.0067,0.7489
2197,002109,*ST兴化,0.0095,0.0046,,0.0109,1.3291
2198,000587,金洲慈航,0.0094,0.0049,0.3052,0.0084,1.2171
2199,600246,万通地产,0.0092,0.0018,,0.0023,0.41200000000000003
2200,000701,厦门信达,0.0092,0.019,2.2145,0.027000000000000003,2.9185
2201,600071,凤凰光学,0.0091,0.0067,0.3666,0.0158,1.6038
2202,300195,长荣股份,0.0088,0.0027,0.0555,0.0081,0.8462
2203,300257,开山股份,0.0088,0.0034,0.0808,0.0167,1.7245
2204,600605,汇通能源,0.0088,0.0128,1.5745,0.0229,3.8768
2205,600998,九州通,0.0088,0.0134,0.6194,0.0192,2.075
2206,002073,软控股份,0.0087,0.0027,0.1114,0.0061,0.6811
2207,300094,国联水产,0.0085,0.0068,0.7749,0.0204,2.1907
2208,000636,风华高科,0.0085,0.0025,0.2559,0.0092,1.0805
2209,002334,英威腾,0.0083,0.0044,0.0597,0.0258,2.7317
2210,603019,中科曙光,0.0082,0.0065,0.1664,0.0095,1.1129
2211,300068,南都电源,0.0081,0.006,0.1498,0.0117,1.2315
2212,000078,海王生物,0.0081,0.0071,0.1746,0.0085,0.8674
2213,300348,长亮科技,0.0078,0.0034,0.0925,0.0112,2.9006
2214,002289,*ST宇顺,0.0076,0.008,,0.0097,1.0313
2215,002184,海得控制,0.0075,0.0067,0.1466,0.013000000000000001,1.3241
2216,600363,联创光电,0.0071,0.0049,0.1174,0.0121,1.3297
2217,000938,紫光股份,0.006999999999999999,0.0148,0.46,0.0259,2.7515
2218,000753,漳州发展,0.0069,0.0057,,0.0092,1.1661
2219,000759,中百集团,0.0068,0.0129,33.2102,0.0197,2.2214
2220,600156,华升股份,0.0067,0.0043,2.2966,0.0123,1.3454
2221,300168,万达信息,0.0067,0.0025,0.0545,0.004,0.4748
2222,600378,天科股份,0.0066,0.0031,0.0723,0.0129,1.2963
2223,000425,徐工机械,0.0065,0.0025,,0.0049,0.5596
2224,002136,安纳达,0.0065,0.0041,,0.0081,0.8214
2225,002570,贝因美,0.0064,0.0055,0.325,0.0175,1.8047
2226,300063,天龙集团,0.0064,0.0033,0.2559,0.009000000000000001,0.9654
