code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
002176,江特电机,电气设备,江西,85.01,115001.57,146918.2,873000.88,384690.03,130024.72,271875.53,1.85,0.08,3.15,3.93,20071012
600203,福日电子,元器件,福建,78.05,30317.08,45644.71,476966.31,284800.66,76971.21,163156.81,3.57,0.09,4.99,2.48,19990514
600096,云天化,农药化肥,云南,0.0,112213.0,132137.91,6748365.0,3064624.75,1953090.0,548958.31,4.15,-0.74,4.69,1.88,19970709
000677,恒天海龙,化纤,山东,3523.79,86397.56,86397.79,83041.92,29945.35,43509.8,69768.81,0.81,0.001,0.31,22.86,19961226
600117,西宁特钢,特种钢,青海,0.0,74121.92,74121.92,2506517.5,542907.94,976237.81,39989.48,0.54,-0.486,0.96,5.51,19971015
600490,鹏欣资源,铜,上海,310.08,147900.0,147900.0,485130.69,209959.2,257591.02,16710.35,0.11,0.013000000000000001,1.22,6.49,20030626
600605,汇通能源,商贸代理,上海,112.84,14734.45,14734.45,120244.11,46647.37,57168.26,17890.89,1.21,0.09699999999999999,3.85,5.71,19920327
603018,中设集团,建筑施工,江苏,37.52,12586.58,20800.0,361935.28,273361.34,34691.37,83181.28,4.0,0.444,8.58,3.88,20141013
002159,三特索道,旅游景点,湖北,0.0,13388.25,13866.66,230039.0,35841.09,86583.38,46125.09,3.33,-0.203,6.12,4.43,20070817
300258,精锻科技,汽车配件,江苏,32.56,37465.44,40500.0,181299.31,53464.67,92040.03,35061.7,0.87,0.228,3.35,4.44,20110826
300152,科融环境,环境保护,江苏,280.98,71280.0,71280.0,346997.19,239277.66,32187.58,50663.28,0.71,0.017,2.11,4.54,20101229
002408,齐翔腾达,化工原料,山东,40.52,167607.48,177520.92,789961.5,210588.95,262788.44,217425.55,1.22,0.075,3.11,1.96,20100518
300464,星徽精密,机械基件,广东,116.64,8870.0,20930.88,74856.75,33589.1,25745.5,25628.15,1.22,0.08199999999999999,2.32,8.27,20150610
600628,新世界,百货,上海,138.62,53179.92,64687.53,470338.09,118328.17,265591.56,37698.4,0.58,0.05,4.61,3.01,19930119
002268,卫 士 通,软件服务,四川,0.0,34463.23,43252.33,314581.06,166365.59,26421.74,29386.5,0.68,-0.08800000000000001,2.98,10.77,20080811
002797,第一创业,证券,深圳,164.6,21900.0,218900.0,3181315.0,0.0,14168.85,391647.56,1.79,0.105,3.93,8.82,20160511
002358,森源电气,电气设备,河南,64.24,69215.22,92975.7,560886.88,424931.44,98829.25,42424.09,0.46,0.17,2.89,6.29,20100210
600236,桂冠电力,水力发电,广西,11.51,112852.67,606336.75,3989598.5,269670.28,3373918.0,213383.52,0.35,0.301,2.05,3.38,20000323
002369,卓翼科技,通信设备,深圳,286.46,41746.12,48400.3,275845.09,142250.17,97942.57,65851.82,1.36,0.02,2.79,4.01,20100316
300319,麦捷科技,元器件,深圳,85.55,12331.57,21187.48,221760.3,120125.57,28047.3,86083.77,4.06,0.2,6.07,5.82,20120523
002204,大连重工,专用机械,辽宁,101.08,193137.0,193137.0,1680854.75,1256767.13,327407.69,238572.72,1.24,0.021,3.4,1.27,20080116
000717,*ST韶钢,钢加工,广东,0.0,241952.44,241952.44,1553751.5,335191.72,970640.13,322707.78,1.33,-0.095,0.05,82.52,19970508
300529,健帆生物,医疗保健,广东,114.39,4200.0,41200.0,77533.78,48296.48,25537.32,12.59,0.0,0.244,1.8,31.07,20160802
002627,宜昌交运,公路,湖北,64.39,13142.9,13350.0,219532.2,90306.63,73631.11,41512.19,3.11,0.187,6.94,3.47,20111103
000789,万年青,水泥,江西,31.3,61334.98,61336.44,872605.13,292125.78,431396.59,27790.75,0.45,0.11,4.31,1.59,19970923
002326,永太科技,化工原料,浙江,61.72,53171.78,79861.04,386678.88,155285.86,102482.36,61588.73,0.77,0.139,2.44,7.04,20091222
002170,芭田股份,农药化肥,深圳,70.28,64613.62,87678.04,394562.75,116765.32,150896.63,34961.18,0.4,0.073,2.14,4.8,20070919
600998,九州通,医药商业,湖北,56.86,144201.92,164702.45,3688368.75,3109972.5,300795.94,400099.5,2.43,0.188,6.49,3.3,20101102
600556,ST慧球,软件服务,广西,0.0,39479.37,39479.37,12542.78,12403.75,44.16,38802.3,0.98,-0.032,0.05,248.4,20010807
600120,浙江东方,商贸代理,浙江,22.08,50547.33,50547.33,874823.69,402704.81,10470.28,4234.75,0.08,0.775,9.76,3.5,19971201
601811,新华文轩,出版业,四川,43.69,9871.0,123384.1,1037567.19,444771.84,136877.56,207300.25,1.68,0.31,6.19,4.01,20160808
601599,鹿港文化,影视音像,江苏,51.94,70287.59,89418.85,479593.69,296503.72,91651.55,128208.97,1.43,0.09,2.89,3.25,20110527
600247,ST成城,商贸代理,吉林,0.0,33644.16,33644.16,101412.57,87641.21,181.38,3034.87,0.09,-0.063,0.24,68.63,20001123
600265,*ST景谷,林业,云南,0.0,12980.0,12980.0,34962.05,22430.09,8001.93,17589.5,1.36,-0.102,-0.73,-36.02,20000825
600988,赤峰黄金,黄金,内蒙,64.4,61034.19,71319.07,360991.09,139211.66,81137.15,91972.43,1.29,0.125,3.11,5.18,20040414
300426,唐德影视,影视音像,浙江,95.43,5210.16,16000.0,202822.81,160249.55,677.01,35012.59,2.19,0.354,5.7,11.86,20150217
300363,博腾股份,化学制药,重庆,52.07,14343.75,42510.21,266072.13,98779.95,89649.4,25412.23,0.6,0.21899999999999997,2.82,8.08,20140129
600540,新赛股份,种植业,新疆,0.0,46312.32,47092.32,279280.53,123418.57,74131.71,80475.07,1.71,-0.016,2.29,3.3,20040107
600550,保变电气,电气设备,河北,81.09,137299.09,153460.7,954115.19,676798.38,102057.25,315411.22,2.06,0.040999999999999995,0.24,28.04,20010228
002681,奋达科技,家用电器,深圳,72.35,59818.94,124712.89,315684.63,137618.06,42965.65,51891.84,0.42,0.098,2.08,6.86,20120605
600664,哈药股份,化学制药,黑龙江,30.31,249272.81,249272.81,1428995.38,904142.5,428861.44,53554.91,0.21,0.152,2.98,3.09,19930629
600802,福建水泥,水泥,福建,0.0,38187.37,38187.37,474572.41,52383.55,264778.22,21390.35,0.56,-0.287,2.02,4.55,19940103
300272,开能环保,环境保护,上海,75.81,20220.02,33182.14,168910.22,80553.78,22663.17,13365.45,0.4,0.10400000000000001,1.86,8.5,20111102
300083,劲胜精密,元器件,广东,105.92,91054.61,142357.84,880578.63,480672.06,169031.59,361689.88,2.54,0.035,3.54,2.12,20100520
000550,江铃汽车,汽车整车,江西,18.37,51748.8,86321.39,2130788.5,1354249.13,495410.84,83944.25,0.97,0.816,13.67,2.19,19931201
000018,神州长城,装修装饰,深圳,41.89,75340.59,169824.5,578174.19,534639.56,9573.96,-130170.63,-0.77,0.11900000000000001,0.89,11.19,19920616
002336,*ST人乐,超市连锁,深圳,142.34,33925.0,40000.0,568711.75,355953.91,118268.13,247589.8,6.19,0.040999999999999995,5.66,2.05,20100113
600428,中远航运,水运,广东,1409.13,169044.64,214665.06,2088665.75,460072.59,1374242.63,428154.0,1.99,0.002,4.28,1.35,20020418
002353,杰瑞股份,化工机械,山东,84.96,67382.03,95785.39,1012934.81,734146.75,166068.95,369801.0,3.86,0.11199999999999999,8.18,2.32,20100205
000688,建新矿业,铅锌,重庆,76.71,113721.43,113729.92,184087.92,49520.28,68880.93,18883.17,0.17,0.054000000000000006,1.37,6.02,19970120
603339,四方冷链,专用机械,江苏,82.24,5170.0,20680.0,141609.92,122087.75,10529.28,48264.26,2.33,0.3,5.96,6.66,20160519
002145,中核钛白,化工原料,甘肃,497.15,102201.14,159356.75,497262.25,177068.42,168222.67,85090.61,0.53,0.006999999999999999,1.57,4.22,20070803
300069,金利华电,电气设备,浙江,117.3,8423.3,11700.0,74620.8,46233.3,23059.65,26053.48,2.23,0.16899999999999998,4.3,9.2,20100421
000670,*ST盈方,元器件,湖北,145.13,60016.73,81662.72,79379.13,41141.5,4894.65,28520.31,0.35,0.027999999999999997,0.85,9.71,19961217
300430,诚益通,电器仪表,北京,77.79,4132.16,9728.0,96133.28,73918.36,14319.74,28055.83,2.88,0.316,6.49,7.57,20150319
002521,齐峰新材,造纸,山东,34.9,43001.6,49468.57,411030.5,266788.59,114832.4,199038.47,4.02,0.153,6.75,1.58,20101210
300119,瑞普生物,生物制药,天津,81.65,20303.66,40449.35,236833.72,89003.72,59749.71,73740.49,1.82,0.125,4.11,4.98,20100917
600645,中源协和,生物制药,天津,394.66,32878.21,38609.12,295584.59,113322.35,40580.6,108188.22,2.8,0.040999999999999995,4.03,8.12,19930504
600724,宁波富达,区域地产,浙江,11.06,144494.27,144524.09,1664687.38,1405844.13,61489.96,26015.1,0.18,0.258,1.96,2.91,19960716
600570,恒生电子,软件服务,浙江,107.33,61780.51,61780.51,355027.66,143658.31,30481.69,11074.05,0.18,0.266,3.9,14.62,20031216
300144,宋城演艺,旅游景点,浙江,35.94,110408.7,145261.34,754575.75,209495.52,175170.97,247613.16,1.7,0.526,4.31,5.84,20101209
002761,多喜爱,纺织,湖南,245.59,5512.39,12000.0,87070.82,51930.1,8056.28,24021.73,2.0,0.08199999999999999,5.31,7.62,20150610
600122,宏图高科,其他商业,江苏,50.11,114647.34,114997.34,1797331.0,1370314.38,72886.34,209203.13,1.82,0.121,6.72,1.81,19980420
300148,天舟文化,出版业,湖南,87.33,50582.87,64994.96,220030.5,49205.46,5800.37,105109.81,1.62,0.14,3.91,4.96,20101215
000628,高新发展,园区开发,四川,459.77,18797.88,31148.0,411752.66,335838.19,15253.11,72843.11,2.34,0.017,2.27,6.78,19961118
601007,金陵饭店,酒店餐饮,江苏,119.9,30000.0,30000.0,315869.72,92801.63,135312.73,40387.53,1.35,0.057,4.63,2.96,20070406
000557,西部创业,红黄药酒,宁夏,0.0,58524.51,145837.45,513166.5,77781.86,356145.66,197501.72,1.35,-0.04,2.65,2.12,19940617
000948,南天信息,软件服务,云南,0.0,23138.97,24660.6,222410.8,143030.84,27886.96,80117.4,3.25,-0.192,5.56,3.47,19991014
002795,永和智控,机械基件,浙江,85.98,2500.0,10000.0,65889.03,48865.73,7415.62,34269.75,3.43,0.42,5.75,10.47,20160428
300084,海默科技,石油开采,甘肃,793.31,24947.66,38476.57,168928.02,61008.53,17829.65,60789.4,1.58,0.008,3.4,3.53,20100520
600323,瀚蓝环境,水务,广东,22.23,62871.0,76626.39,1253352.5,197120.38,343344.41,174522.23,2.28,0.342,5.98,2.54,20001225
000997,新 大 陆,软件服务,福建,36.59,92262.45,93862.2,460077.41,381887.28,14421.22,10214.35,0.11,0.251,2.51,7.33,20000807
603901,永创智能,专用机械,浙江,70.11,15400.0,40000.0,143131.38,102685.95,24368.18,16188.27,0.4,0.10800000000000001,2.12,7.15,20150529
600198,大唐电信,通信设备,北京,0.0,83942.25,88210.84,1371661.0,816715.06,78529.63,369389.81,4.19,-0.425,4.19,4.57,19981021
600139,西部资源,铜,四川,0.0,66189.04,66189.04,720526.06,236029.97,57629.13,37900.96,0.57,-0.175,1.37,8.14,19980225
000418,小天鹅Ａ,家用电器,江苏,18.17,43840.96,63248.78,1548278.13,1390748.13,99256.03,117761.75,1.86,0.9179999999999999,8.49,3.93,19970328
600870,厦华电子,家用电器,福建,2387.95,52319.96,52319.96,3323.37,3317.66,5.7,228420.3,4.37,0.002,0.04,279.08,19950228
002279,久其软件,软件服务,北京,326.32,18243.93,54149.19,237910.05,110655.65,22035.86,101082.3,1.87,0.028999999999999998,3.62,5.26,20090811
300208,恒顺众昇,电气设备,山东,39.77,59950.67,76652.5,222118.42,108515.27,20615.07,8027.43,0.1,0.19899999999999998,1.76,9.0,20110426
002473,圣莱达,家用电器,浙江,0.0,15750.0,16000.0,46032.25,26815.34,10336.62,22195.42,1.39,-0.073,2.39,11.57,20100910
002352,鼎泰新材,钢加工,安徽,544.93,13298.25,23349.23,86415.61,57991.3,21250.56,42433.45,1.82,0.047,3.01,17.04,20100205
000851,高鸿股份,软件服务,贵州,146.55,51723.78,59136.42,750013.13,520752.31,10827.16,181316.05,3.07,0.046,4.5,2.98,19980609
300256,星星科技,元器件,浙江,156.69,30237.72,63970.89,678228.94,323661.34,106507.32,262453.41,4.1,0.045,5.14,2.75,20110819
300317,珈伟股份,半导体,深圳,75.08,16772.75,47679.71,864508.19,450694.91,241639.72,277346.25,5.82,0.31,8.02,4.8,20120511
300005,探路者,服饰,北京,49.41,34871.78,59418.78,371503.38,270969.5,23030.42,136159.5,2.29,0.18,4.63,3.39,20091030
300033,同花顺,软件服务,浙江,48.08,26362.0,53760.0,336133.25,283828.69,39970.89,35677.57,0.66,0.677,3.89,16.72,20091225
600182,S佳通,汽车配件,黑龙江,60.96,17000.0,34000.0,228123.72,117510.06,101853.0,119.85,0.0,0.218,2.58,10.33,19990507
002412,汉森制药,中成药,湖南,54.96,28677.5,29600.0,134691.11,60396.15,44598.28,39835.65,1.35,0.171,4.14,4.55,20100525
002611,东方精工,轻工机械,广东,123.55,29310.16,64186.64,288278.41,157725.69,52922.23,47729.05,0.74,0.07,2.27,7.59,20110830
603168,莎普爱思,化学制药,浙江,33.02,10060.59,16337.5,140609.52,54603.78,47195.31,29834.48,1.83,0.639,5.77,7.32,20140702
600416,湘电股份,电气设备,湖南,86.09,70292.89,94583.42,1951703.75,1564248.25,150346.94,257985.09,2.73,0.077,5.24,2.53,20020718
002753,永东股份,化工原料,山西,94.01,5692.5,14805.0,102216.31,59499.81,35399.05,34013.06,2.3,0.149,5.81,4.83,20150519
600505,西昌电力,水力发电,四川,748.11,36456.75,36456.75,233062.42,29797.91,155923.56,7618.86,0.21,0.006999999999999999,2.68,3.78,20020530
300055,万邦达,环境保护,北京,57.16,63862.46,86518.47,730256.0,446747.75,66001.9,360174.09,4.16,0.18,6.2,3.01,20100226
002420,毅昌股份,塑料,广东,0.0,38895.28,40100.0,376293.34,241501.22,88457.25,80793.75,2.01,-0.188,3.9,2.39,20100601
603729,龙韵股份,广告包装,上海,111.31,3610.0,6667.0,96057.96,80697.06,7777.75,26724.35,4.01,0.345,12.07,6.36,20150324
601231,环旭电子,元器件,上海,47.75,217592.34,217592.34,1261242.25,990163.0,194991.22,197119.81,0.91,0.122,3.18,3.65,20120220
603017,中衡设计,建筑施工,江苏,51.11,11953.25,27537.36,195963.48,88260.03,42723.25,44170.0,1.6,0.22699999999999998,3.71,6.25,20141231
000982,中银绒业,纺织,宁夏,0.0,129393.21,180504.31,1305880.25,658515.88,459161.16,202861.23,1.12,-0.162,1.7,3.19,20000706
000715,中兴商业,百货,辽宁,83.38,27854.39,27900.59,214419.41,97713.05,71149.96,31671.73,1.14,0.08800000000000001,4.2,3.5,19970508
300235,方直科技,软件服务,深圳,387.49,9494.78,15840.0,35054.06,19417.21,1968.06,6258.08,0.4,0.031,2.13,11.15,20110629
002005,德豪润达,家用电器,广东,267.33,116640.0,139640.0,1319187.25,535984.44,344239.72,340850.88,2.44,0.011000000000000001,3.95,1.55,20040625
603778,乾景园林,建筑施工,北京,111.45,5000.0,20000.0,142291.52,140675.63,995.14,32313.55,1.62,0.127,4.45,6.36,20151231
601020,华钰矿业,铅锌,西藏,158.41,5200.0,52567.66,228832.45,40318.32,68089.55,29142.08,0.55,0.1,2.69,10.8,20160316
600789,鲁抗医药,化学制药,山东,224.65,58157.55,58157.55,403430.66,180704.81,151379.2,109587.92,1.88,0.022000000000000002,3.16,3.14,19970226
002342,巨力索具,机械基件,河北,157.6,86561.34,96000.0,419277.97,220333.63,142046.88,67769.74,0.71,0.019,2.52,2.42,20100126
000969,安泰科技,钢加工,北京,483.13,86142.47,102600.81,968256.63,412462.53,302523.69,268949.91,2.62,0.013000000000000001,4.42,2.77,20000529
300400,劲拓股份,专用机械,深圳,118.05,5871.85,12000.0,52967.11,45497.43,4689.23,8372.94,0.7,0.168,3.31,11.98,20141010
600112,天成控股,电气设备,贵州,478.93,50920.48,50920.48,245411.34,90980.25,34644.15,46326.03,0.91,0.012,2.29,4.99,19971127
000732,泰禾集团,区域地产,福建,14.65,124304.54,124445.07,10399466.0,9165058.0,115043.88,470093.31,3.78,0.623,10.94,1.67,19970704
600602,云赛智联,软件服务,上海,99.6,87957.25,132683.52,472709.31,249872.02,29086.99,142782.02,1.08,0.053,2.51,4.23,19901219
002582,好想你,食品,河南,335.84,9796.24,25784.21,237023.09,86983.82,102361.4,83548.61,3.24,0.055999999999999994,9.46,4.01,20110520
600452,涪陵电力,水力发电,重庆,40.8,16000.0,16000.0,235657.47,43768.51,117241.47,27949.1,1.75,0.462,4.44,8.48,20040303
000691,ST亚太,区域地产,海南,0.0,29048.63,32327.0,28988.95,26887.0,90.1,14785.37,0.46,-0.005,0.25,36.64,19970228
600539,ST狮头,水泥,山西,0.0,23000.0,23000.0,91796.97,13112.37,68257.34,54635.78,2.38,-0.11699999999999999,1.97,8.0,20010824
002074,国轩高科,电气设备,江苏,27.72,46801.33,87635.0,846558.31,484615.75,137267.72,127655.92,1.46,0.609,3.91,8.63,20061018
002783,凯龙股份,化工原料,湖北,71.51,2087.0,8347.0,171484.59,51778.21,52985.05,52897.82,6.34,0.6729999999999999,15.41,6.24,20151209
000663,永安林业,林业,福建,355.08,17031.85,34101.98,400276.5,209293.77,45714.85,160945.36,4.72,0.02,5.91,2.4,19961206
300486,东杰智能,专用机械,山西,0.0,8425.86,14138.08,98214.86,72186.53,16675.57,32540.69,2.3,-0.21,4.88,6.57,20150630
600620,天宸股份,综合类,上海,115.25,68667.71,68667.71,389940.88,53803.6,2130.75,820.32,0.01,0.078,4.55,3.93,19921117
002169,智光电气,电气设备,广东,60.75,18858.33,39389.6,303863.94,170488.22,84808.17,52175.12,1.32,0.166,3.74,5.38,20070919
002593,日上集团,汽车配件,福建,123.13,45608.41,69930.0,332630.13,225698.7,74166.56,73066.36,1.04,0.07,2.5,3.27,20110628
600522,中天科技,通信设备,江苏,20.0,215691.88,261077.09,1844108.0,1269743.88,342082.09,377187.84,1.44,0.27899999999999997,4.15,2.69,20021024
002663,普邦园林,建筑施工,广东,77.64,103226.78,170553.02,653712.63,534330.5,37286.34,140991.44,0.83,0.043,2.52,2.65,20120316
600460,士兰微,半导体,浙江,169.62,124716.79,124716.79,498221.94,270043.28,121398.6,17199.24,0.14,0.02,1.94,3.45,20030311
600311,荣华实业,黄金,甘肃,0.0,66560.0,66560.0,94725.43,63315.69,27882.94,21943.92,0.33,-0.063,1.28,5.24,20010626
600252,中恒集团,中成药,广西,27.64,327524.25,347510.72,588965.94,284648.72,94337.9,8572.66,0.02,0.081,1.49,3.0,20001130
300066,三川智慧,电器仪表,江西,52.2,93838.46,104003.32,166989.38,109746.26,26465.58,6826.49,0.07,0.071,1.35,5.49,20100326
002528,英飞拓,电脑设备,深圳,0.0,69269.57,104274.88,276565.0,137277.97,10671.33,122319.42,1.17,-0.035,2.58,3.16,20101224
000521,美菱电器,家用电器,安徽,31.62,59243.19,104459.78,1175597.5,946566.88,125035.02,142922.56,1.37,0.105,4.51,1.48,19931018
600961,株冶集团,铅锌,湖南,232.1,52745.78,52745.78,582164.75,252118.47,283872.19,86723.93,1.64,0.022000000000000002,0.27,38.83,20040830
600713,南京医药,医药商业,江苏,48.84,69358.07,89742.56,1346222.88,1205962.13,41855.76,108264.47,1.21,0.091,2.63,3.37,19960701
300049,福瑞股份,中成药,内蒙,73.37,22612.86,26324.6,210131.47,136751.22,10079.62,77309.4,2.94,0.166,5.15,4.71,20100120
000878,云南铜业,铜,云南,680.28,141639.2,141639.88,2405380.75,1176772.63,734131.06,439830.41,3.11,0.008,3.93,2.62,19980602
603799,华友钴业,小金属,浙江,0.0,27127.19,53519.0,988820.19,522930.41,300260.59,123994.35,2.32,-0.057999999999999996,4.49,6.55,20150129
600328,兰太实业,化工原料,内蒙,71.99,35911.8,43803.1,694956.06,182038.63,384100.56,100515.11,2.29,0.09699999999999999,4.47,3.12,20001222
603025,大豪科技,电脑设备,北京,61.98,5100.0,44700.0,153681.92,123359.22,17019.67,46907.05,1.05,0.272,3.14,10.74,20150422
600701,*ST工新,综合类,黑龙江,148.47,49878.19,49878.19,304894.13,24985.89,96700.13,10593.28,0.21,0.052000000000000005,1.83,8.39,19960528
300015,爱尔眼科,医疗保健,湖南,64.58,78700.86,100717.93,394268.22,163637.73,66173.18,43919.3,0.44,0.271,2.69,13.0,20091030
000607,华媒控股,广告包装,浙江,127.51,48726.94,101769.84,268489.34,126175.72,23917.55,-23476.27,-0.23,0.051,1.56,8.38,19960830
600707,彩虹股份,元器件,陕西,0.0,73603.77,73675.77,662350.5,111710.11,207718.86,434279.16,5.89,-0.147,1.97,4.79,19960520
300528,幸福蓝海,影视音像,江苏,86.59,7763.0,31050.66,189342.77,129137.92,29931.4,55351.75,1.78,0.214,5.81,6.38,20160808
300425,环能科技,环境保护,四川,91.45,6831.66,17662.13,139302.09,83994.47,28245.09,64071.36,3.63,0.19,6.17,5.64,20150216
300204,舒泰神,生物制药,北京,37.9,46258.21,47595.01,210421.55,174759.81,24242.82,56165.21,1.18,0.249,3.62,5.21,20110415
002719,麦趣尔,乳制品,新疆,157.18,3777.82,10883.71,138492.84,86703.9,22644.95,74613.18,6.86,0.198,10.42,5.96,20140128
000889,茂业通信,通信设备,河北,36.86,44534.08,62182.67,295316.97,107587.82,6666.24,110461.8,1.78,0.20600000000000002,3.82,3.96,19971218
600830,香溢融通,多元金融,浙江,48.44,45432.26,45432.26,349387.06,160357.06,11458.05,52450.71,1.15,0.11900000000000001,4.32,2.67,19940224
002093,国脉科技,电信运营,福建,122.56,85287.47,86500.0,290823.56,152905.69,53917.36,1211.47,0.01,0.047,1.6,7.21,20061215
000040,东旭蓝天,全国地产,深圳,107.15,46458.83,133717.31,1903343.25,1784645.75,6628.42,887361.81,6.64,0.17,8.13,1.59,19940808
002674,兴业科技,纺织,福建,305.04,24057.19,30316.76,228226.63,159935.52,55859.38,71648.27,2.36,0.032,6.61,2.93,20120507
002767,先锋电子,电器仪表,浙江,147.71,3750.0,15000.0,72401.86,68592.8,1505.2,28725.41,1.92,0.128,4.16,9.1,20150612
300263,隆华节能,专用机械,河南,204.92,47469.6,88207.92,341501.56,194756.42,31907.84,99324.61,1.13,0.021,2.73,3.14,20110916
300373,扬杰科技,半导体,江苏,54.98,12898.45,47249.08,145270.27,76624.95,31869.0,5741.18,0.12,0.24,2.23,10.23,20140123
000680,山推股份,工程机械,山东,256.1,105694.97,124078.75,937446.31,506460.31,224581.45,119006.42,0.96,0.011000000000000001,2.58,2.21,19970122
300226,上海钢联,互联网,上海,304.5,14779.45,15943.75,311268.66,274021.25,21569.1,34301.69,2.15,0.085,2.47,21.03,20110608
000908,景峰医药,化学制药,湖南,44.68,48027.3,87977.43,391290.22,223609.92,44797.8,91125.18,1.04,0.135,2.48,4.87,19990203
600409,三友化工,化工原料,河北,26.8,185038.55,185038.55,2027385.75,482838.56,1335561.75,236541.13,1.28,0.159,3.51,2.43,20030618
603393,新天然气,供气供热,新疆,56.62,4000.0,16000.0,91483.15,24587.98,57946.41,18829.92,1.18,0.499,5.35,10.56,20160912
002045,国光电器,元器件,广东,718.1,41523.87,41690.39,231604.55,97396.92,60310.76,41130.71,0.99,0.009000000000000001,3.08,4.35,20050523
002516,旷达科技,纺织,江苏,35.09,54451.0,132435.0,649847.5,223127.22,349383.47,12965.46,0.1,0.1,1.73,4.08,20101207
000936,华西股份,化纤,江苏,83.92,74783.59,88601.28,523589.75,229801.22,33961.71,50225.89,0.57,0.067,3.13,3.61,19990810
300383,光环新网,电信运营,北京,94.37,35167.14,72317.57,843206.63,256640.3,217710.38,478932.69,6.62,0.21,8.07,4.28,20140129
002782,可立克,电气设备,深圳,148.12,10650.0,42600.0,97986.52,67597.05,19483.34,5948.18,0.14,0.08800000000000001,1.87,13.95,20151222
600751,天海投资,水运,天津,146.45,197118.23,289933.78,1425438.25,1191754.38,12868.8,1012853.0,3.49,0.031,4.22,2.17,19960909
000766,通化金马,中成药,吉林,107.3,44901.62,96649.46,466062.25,156467.94,71357.43,364242.94,3.77,0.1,4.14,4.93,19970430
000062,深圳华强,商贸代理,深圳,70.63,66694.96,72131.67,597309.19,280717.0,34697.81,96776.31,1.34,0.179,5.08,4.98,19970130
002179,中航光电,元器件,河南,30.41,60190.1,60251.48,806639.94,620551.56,138921.22,97452.7,1.62,0.6579999999999999,6.24,6.41,20071101
603988,中电电机,电气设备,江苏,143.04,2240.0,8000.0,79460.72,63843.48,7192.32,32804.26,4.1,0.23,8.01,8.23,20141104
300233,金城医药,化学制药,山东,42.7,22883.24,25320.0,203313.38,98792.96,72344.86,53451.78,2.11,0.295,5.34,4.72,20110622
002339,积成电子,电气设备,山东,178.25,29605.73,37889.6,264993.53,186318.92,25128.13,45904.28,1.21,0.053,3.88,4.86,20100122
002172,澳洋科技,化纤,江苏,40.93,54066.07,69486.45,383462.09,158133.8,186481.75,69709.4,1.0,0.136,1.47,7.58,20070921
600309,万华化学,化工原料,山东,16.42,216233.45,216233.45,5034067.0,1252001.0,2626054.5,4845.46,0.02,0.633,5.78,3.59,20010105
002738,中矿资源,建筑施工,北京,143.28,8935.5,18691.5,80906.53,51404.98,20068.09,24719.95,1.32,0.08900000000000001,3.13,8.19,20141230
300008,天海防务,船舶,上海,50.68,17986.5,38183.14,367079.13,174187.41,30110.84,210713.02,5.52,0.34,7.42,3.64,20091030
002235,安妮股份,造纸,福建,622.89,22724.83,35790.17,63469.44,23194.92,20469.32,7240.99,0.2,0.016,1.26,15.87,20080516
600894,广日股份,运输设备,广东,18.84,85994.68,85994.68,858691.88,398949.91,93130.1,243765.72,2.83,0.385,7.12,2.03,19960328
000402,金 融 街,全国地产,北京,21.71,298696.5,298893.0,11496967.0,9113255.0,270783.22,688502.75,2.3,0.254,8.55,1.29,19960626
002739,万达院线,影视音像,北京,47.68,40600.0,117429.5,1586812.38,419874.41,167034.05,459088.41,3.91,0.685,8.33,7.85,20150122
000004,国农科技,生物制药,深圳,551.27,8296.13,8397.66,46383.18,39367.9,3638.87,66.48,0.01,0.036000000000000004,1.01,38.95,19910114
000955,欣龙控股,纺织,海南,0.0,53839.5,53839.5,110493.02,43575.03,50011.0,46931.06,0.87,-0.022000000000000002,1.13,7.3,19991209
601866,中海集运,水运,上海,0.0,793212.5,1168312.5,10129368.0,2135065.25,5647617.0,137093.06,0.12,-0.07200000000000001,1.18,3.48,20071212
000662,天夏智慧,软件服务,广西,251.92,28794.71,84084.45,518479.0,142017.48,25775.9,385067.06,4.58,0.08,5.64,4.62,19961216
002400,省广股份,广告包装,广东,37.3,109706.1,134102.84,843880.38,515346.41,3021.93,2888.56,0.02,0.193,2.25,6.39,20100506
002465,海格通信,通信设备,广东,71.58,183967.39,214575.17,965440.31,605719.38,118922.01,259425.3,1.21,0.091,2.96,4.4,20100831
601886,江河集团,装修装饰,北京,27.86,94128.52,115405.0,2321161.5,1776696.75,109653.85,268492.28,2.33,0.196,5.4,2.02,20110818
002519,银河电子,通信设备,江苏,58.68,44372.94,67248.78,374195.84,186281.02,41605.35,98268.84,1.46,0.221,3.54,7.32,20101207
600615,丰华股份,小金属,上海,248.52,18762.44,18802.05,63366.1,56870.53,3715.3,43600.46,2.32,0.040999999999999995,2.57,7.92,19920910
600662,强生控股,公共交通,上海,68.62,105336.21,105336.21,681411.94,278957.66,226333.09,76774.88,0.73,0.08900000000000001,3.11,3.93,19930614
002032,苏 泊 尔,家用电器,浙江,25.01,41810.21,63176.57,683076.13,544010.38,88203.7,3626.53,0.06,0.745,6.21,5.99,20040817
000666,经纬纺机,纺织机械,北京,27.76,29351.88,70413.0,3152633.25,2246575.0,186127.02,190895.2,2.71,0.37799999999999995,8.96,2.34,19961210
